Sender City,Receiving IP,Forwarding IP,Sender Timestamp,Receiver Timestamp,Forwarding Timestamp,Latency (ms),Processing Delay (ms),Dropped Packets,Filtered Packets
city4,192.168.1.11,192.168.1.6,1747938065639,1747938068199,Filtered,2560,0,0,1
city4,192.168.1.11,192.168.1.6,1747938065641,1747938068200,1747938068207,2559,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065643,1747938068208,1747938068215,2565,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065646,1747938068215,1747938068223,2569,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065648,1747938068223,Filtered,2575,0,0,1
city4,192.168.1.11,192.168.1.6,1747938065650,1747938068224,1747938068231,2574,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065652,1747938068232,1747938068239,2580,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065654,1747938068239,1747938068247,2585,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065656,1747938068247,1747938068254,2591,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065658,1747938068255,1747938068262,2597,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065660,1747938068262,1747938068270,2602,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065662,1747938068271,1747938068278,2609,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065665,1747938068278,1747938068286,2613,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065667,1747938068287,1747938068288,2620,1,0,0
city4,192.168.1.11,192.168.1.6,1747938065669,1747938068288,1747938068289,2619,1,0,0
city4,192.168.1.11,192.168.1.6,1747938065671,1747938068289,1747938068291,2618,2,0,0
city4,192.168.1.11,192.168.1.6,1747938065673,1747938068292,1747938068293,2619,1,0,0
city4,192.168.1.11,192.168.1.6,1747938065675,1747938068293,1747938068294,2618,1,0,0
city4,192.168.1.11,192.168.1.6,1747938065677,1747938068294,1747938068295,2617,1,0,0
city4,192.168.1.11,192.168.1.6,1747938065772,1747938068296,1747938068302,2524,6,44,0
city4,192.168.1.11,192.168.1.6,1747938065774,1747938068302,1747938068308,2528,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065776,1747938068308,1747938068314,2532,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065779,1747938068315,1747938068320,2536,5,0,0
city4,192.168.1.11,192.168.1.6,1747938065781,1747938068321,1747938068326,2540,5,0,0
city4,192.168.1.11,192.168.1.6,1747938065783,1747938068327,1747938068333,2544,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065785,1747938068334,1747938068340,2549,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065787,1747938068341,1747938068347,2554,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065789,1747938068347,1747938068353,2558,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065791,1747938068354,1747938068360,2563,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065793,1747938068360,1747938068366,2567,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065795,1747938068366,1747938068373,2571,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065798,1747938068374,1747938068379,2576,5,0,0
city4,192.168.1.11,192.168.1.6,1747938065800,1747938068380,1747938068385,2580,5,0,0
city4,192.168.1.11,192.168.1.6,1747938065802,1747938068386,1747938068392,2584,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065804,1747938068392,1747938068398,2588,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065806,1747938068398,1747938068406,2592,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065808,1747938068406,1747938068413,2598,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065810,1747938068413,1747938068421,2603,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065812,1747938068422,1747938068429,2610,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065814,1747938068429,1747938068436,2615,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065817,1747938068436,1747938068444,2619,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065819,1747938068444,1747938068451,2625,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065821,1747938068452,1747938068460,2631,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065823,1747938068460,1747938068468,2637,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065825,1747938068468,1747938068475,2643,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065827,1747938068475,1747938068482,2648,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065829,1747938068482,1747938068490,2653,8,0,0
city4,192.168.1.11,192.168.1.6,1747938065831,1747938068490,1747938068497,2659,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065834,1747938068497,1747938068504,2663,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065836,1747938068504,1747938068510,2668,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065838,1747938068510,1747938068517,2672,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065840,1747938068517,1747938068524,2677,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065842,1747938068524,1747938068530,2682,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065844,1747938068530,1747938068537,2686,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065846,1747938068538,1747938068544,2692,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065848,1747938068544,1747938068551,2696,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065850,1747938068551,1747938068558,2701,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065852,1747938068558,1747938068564,2706,6,0,0
city4,192.168.1.11,192.168.1.6,1747938065855,1747938068564,1747938068571,2709,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065857,1747938068571,1747938068578,2714,7,0,0
city4,192.168.1.11,192.168.1.6,1747938065859,1747938068578,1747938068585,2719,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066242,1747938068585,1747938068593,2343,8,180,0
city4,192.168.1.11,192.168.1.6,1747938066244,1747938068593,Filtered,2349,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066247,1747938068593,1747938068601,2346,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066249,1747938068601,Filtered,2352,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066251,1747938068601,1747938068609,2350,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066253,1747938068609,1747938068617,2356,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066255,1747938068617,1747938068625,2362,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066257,1747938068625,Filtered,2368,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066259,1747938068626,1747938068633,2367,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066261,1747938068634,1747938068641,2373,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066263,1747938068641,1747938068648,2378,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066266,1747938068649,1747938068656,2383,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066268,1747938068657,1747938068664,2389,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066270,1747938068664,1747938068672,2394,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066272,1747938068673,1747938068680,2401,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066274,1747938068680,1747938068688,2406,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066276,1747938068689,1747938068690,2413,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066278,1747938068690,1747938068691,2412,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066280,1747938068691,1747938068693,2411,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066282,1747938068693,1747938068695,2411,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066284,1747938068695,1747938068696,2411,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066286,1747938068696,1747938068697,2410,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066289,1747938068697,1747938068699,2408,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066291,1747938068699,1747938068701,2408,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066293,1747938068701,1747938068702,2408,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066295,1747938068702,1747938068703,2407,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066297,1747938068704,1747938068706,2407,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066299,1747938068706,1747938068708,2407,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066301,1747938068708,1747938068709,2407,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066303,1747938068709,1747938068711,2406,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066305,1747938068711,1747938068713,2406,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066308,1747938068713,1747938068714,2405,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066310,1747938068715,1747938068717,2405,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066312,1747938068717,1747938068718,2405,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066314,1747938068719,1747938068720,2405,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066316,1747938068721,1747938068722,2405,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066318,1747938068723,1747938068724,2405,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066320,1747938068724,1747938068726,2404,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066322,1747938068726,1747938068728,2404,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066325,1747938068729,1747938068730,2404,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066327,1747938068730,1747938068731,2403,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066329,1747938068732,1747938068739,2403,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066331,1747938068739,1747938068747,2408,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066333,1747938068747,Filtered,2414,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066335,1747938068747,Filtered,2412,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066337,1747938068748,1747938068755,2411,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066339,1747938068755,1747938068763,2416,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066341,1747938068763,Filtered,2422,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066344,1747938068763,1747938068771,2419,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066346,1747938068771,1747938068779,2425,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066348,1747938068779,1747938068785,2431,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066350,1747938068786,1747938068792,2436,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066352,1747938068793,1747938068800,2441,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066354,1747938068801,1747938068808,2447,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066356,1747938068809,1747938068816,2453,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066358,1747938068817,1747938068823,2459,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066360,1747938068823,1747938068830,2463,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066363,1747938068830,1747938068838,2467,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066365,1747938068838,1747938068844,2473,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066367,1747938068845,1747938068851,2478,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066369,1747938068852,1747938068859,2483,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066371,1747938068859,1747938068865,2488,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066373,1747938068866,1747938068873,2493,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066375,1747938068873,1747938068880,2498,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066377,1747938068880,1747938068886,2503,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066379,1747938068886,1747938068893,2507,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066381,1747938068893,1747938068899,2512,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066384,1747938068900,1747938068906,2516,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066386,1747938068906,1747938068912,2520,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066388,1747938068913,1747938068918,2525,5,0,0
city4,192.168.1.11,192.168.1.6,1747938066390,1747938068918,1747938068924,2528,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066392,1747938068925,1747938068931,2533,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066394,1747938068931,1747938068938,2537,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066396,1747938068938,1747938068945,2542,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066398,1747938068945,1747938068951,2547,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066400,1747938068951,1747938068957,2551,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066403,1747938068958,1747938068963,2555,5,0,0
city4,192.168.1.11,192.168.1.6,1747938066405,1747938068964,1747938068971,2559,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066407,1747938068971,1747938068977,2564,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066409,1747938068977,1747938068983,2568,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066411,1747938068983,1747938068989,2572,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066413,1747938068990,1747938068996,2577,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066415,1747938068996,1747938069004,2581,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066610,1747938069004,1747938069006,2394,2,91,0
city4,192.168.1.11,192.168.1.6,1747938066612,1747938069006,1747938069007,2394,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066614,1747938069007,1747938069010,2393,3,0,0
city4,192.168.1.11,192.168.1.6,1747938066616,1747938069010,1747938069011,2394,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066618,1747938069012,1747938069013,2394,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066620,1747938069014,1747938069015,2394,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066622,1747938069016,1747938069017,2394,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066625,1747938069017,1747938069019,2392,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066627,1747938069020,1747938069021,2393,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066629,1747938069022,1747938069023,2393,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066631,1747938069023,1747938069024,2392,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066633,1747938069024,1747938069032,2391,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066635,1747938069032,1747938069040,2397,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066637,1747938069040,Filtered,2403,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066639,1747938069040,Filtered,2401,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066642,1747938069041,1747938069048,2399,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066644,1747938069048,1747938069056,2404,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066646,1747938069056,Filtered,2410,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066648,1747938069056,1747938069064,2408,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066650,1747938069064,1747938069071,2414,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066652,1747938069072,1747938069078,2420,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066654,1747938069078,1747938069085,2424,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066656,1747938069086,1747938069093,2430,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066658,1747938069094,1747938069101,2436,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066661,1747938069102,1747938069109,2441,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066663,1747938069110,1747938069116,2447,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066665,1747938069116,1747938069123,2451,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066667,1747938069123,1747938069130,2456,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066669,1747938069131,1747938069137,2462,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066671,1747938069138,1747938069144,2467,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066673,1747938069145,1747938069151,2472,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066675,1747938069152,1747938069158,2477,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066677,1747938069158,1747938069166,2481,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066680,1747938069166,1747938069172,2486,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066682,1747938069173,1747938069179,2491,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066684,1747938069179,1747938069185,2495,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066686,1747938069185,1747938069192,2499,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066688,1747938069192,1747938069198,2504,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066690,1747938069198,1747938069205,2508,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066692,1747938069205,1747938069210,2513,5,0,0
city4,192.168.1.11,192.168.1.6,1747938066694,1747938069211,1747938069217,2517,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066696,1747938069217,1747938069224,2521,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066931,1747938069224,1747938069226,2293,2,110,0
city4,192.168.1.11,192.168.1.6,1747938066933,1747938069226,1747938069228,2293,2,0,0
city4,192.168.1.11,192.168.1.6,1747938066935,1747938069228,1747938069229,2293,1,0,0
city4,192.168.1.11,192.168.1.6,1747938066938,1747938069229,1747938069237,2291,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066940,1747938069237,1747938069245,2297,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066942,1747938069245,Filtered,2303,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066944,1747938069245,Filtered,2301,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066946,1747938069246,1747938069253,2300,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066948,1747938069253,1747938069261,2305,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066950,1747938069261,Filtered,2311,0,0,1
city4,192.168.1.11,192.168.1.6,1747938066952,1747938069261,1747938069269,2309,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066954,1747938069269,1747938069277,2315,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066956,1747938069277,1747938069284,2321,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066958,1747938069284,1747938069291,2326,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066961,1747938069291,1747938069298,2330,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066963,1747938069299,1747938069306,2336,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066965,1747938069307,1747938069314,2342,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066967,1747938069315,1747938069321,2348,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066969,1747938069321,1747938069328,2352,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066971,1747938069328,1747938069336,2357,8,0,0
city4,192.168.1.11,192.168.1.6,1747938066973,1747938069336,1747938069342,2363,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066975,1747938069343,1747938069349,2368,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066977,1747938069350,1747938069357,2373,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066980,1747938069357,1747938069363,2377,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066982,1747938069364,1747938069371,2382,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066984,1747938069371,1747938069378,2387,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066986,1747938069378,1747938069384,2392,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066988,1747938069384,1747938069391,2396,7,0,0
city4,192.168.1.11,192.168.1.6,1747938066990,1747938069391,1747938069397,2401,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066992,1747938069398,1747938069403,2406,5,0,0
city4,192.168.1.11,192.168.1.6,1747938066994,1747938069404,1747938069410,2410,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066996,1747938069410,1747938069416,2414,6,0,0
city4,192.168.1.11,192.168.1.6,1747938066998,1747938069416,1747938069422,2418,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067001,1747938069422,1747938069429,2421,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067003,1747938069429,1747938069435,2426,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067005,1747938069436,1747938069442,2431,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067007,1747938069443,1747938069448,2436,5,0,0
city4,192.168.1.11,192.168.1.6,1747938067009,1747938069449,1747938069455,2440,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067011,1747938069455,1747938069461,2444,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067013,1747938069461,1747938069468,2448,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067015,1747938069469,1747938069475,2454,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067017,1747938069475,1747938069481,2458,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067019,1747938069481,1747938069487,2462,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067022,1747938069487,1747938069493,2465,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067024,1747938069494,1747938069501,2470,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067026,1747938069502,1747938069509,2476,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067028,1747938069509,1747938069517,2481,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067030,1747938069517,1747938069524,2487,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067032,1747938069524,1747938069531,2492,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067034,1747938069532,1747938069539,2498,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067036,1747938069540,1747938069547,2504,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067038,1747938069547,1747938069555,2509,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067041,1747938069555,1747938069563,2514,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067043,1747938069563,1747938069570,2520,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067045,1747938069570,1747938069577,2525,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067047,1747938069578,1747938069585,2531,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067049,1747938069586,1747938069592,2537,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067051,1747938069593,1747938069599,2542,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067053,1747938069599,1747938069605,2546,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067055,1747938069605,1747938069612,2550,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067057,1747938069612,1747938069619,2555,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067060,1747938069619,1747938069625,2559,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067062,1747938069625,1747938069632,2563,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067064,1747938069633,1747938069639,2569,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067066,1747938069639,1747938069646,2573,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067068,1747938069646,1747938069653,2578,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067070,1747938069653,1747938069659,2583,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067072,1747938069660,1747938069666,2588,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067074,1747938069666,1747938069673,2592,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067076,1747938069673,1747938069680,2597,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067078,1747938069680,1747938069686,2602,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067081,1747938069687,1747938069694,2606,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067083,1747938069694,1747938069700,2611,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067085,1747938069701,1747938069707,2616,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067087,1747938069707,1747938069714,2620,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067089,1747938069714,1747938069721,2625,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067091,1747938069721,1747938069727,2630,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067093,1747938069727,1747938069734,2634,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067096,1747938069735,1747938069741,2639,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067098,1747938069741,1747938069748,2643,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067100,1747938069748,1747938069754,2648,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067102,1747938069755,1747938069761,2653,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067104,1747938069761,1747938069767,2657,6,0,0
city4,192.168.1.11,192.168.1.6,1747938067106,1747938069768,1747938069775,2662,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067134,1747938069775,1747938069782,2641,7,12,0
city4,192.168.1.11,192.168.1.6,1747938067136,1747938069782,1747938069790,2646,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067138,1747938069791,1747938069798,2653,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067140,1747938069798,1747938069805,2658,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067142,1747938069805,1747938069813,2663,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067145,1747938069813,1747938069820,2668,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067147,1747938069821,1747938069828,2674,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067149,1747938069829,1747938069836,2680,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067151,1747938069836,1747938069843,2685,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067153,1747938069844,1747938069852,2691,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067155,1747938069852,1747938069859,2697,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067157,1747938069860,Filtered,2703,0,0,1
city4,192.168.1.11,192.168.1.6,1747938067159,1747938069860,1747938069868,2701,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067162,1747938069868,Filtered,2706,0,0,1
city4,192.168.1.11,192.168.1.6,1747938067164,1747938069869,1747938069877,2705,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067166,1747938069877,1747938069885,2711,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067168,1747938069885,1747938069893,2717,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067170,1747938069893,Filtered,2723,0,0,1
city4,192.168.1.11,192.168.1.6,1747938067172,1747938069894,1747938069901,2722,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067174,1747938069902,1747938069909,2728,7,0,0
city4,192.168.1.11,192.168.1.6,1747938067176,1747938069909,1747938069917,2733,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067179,1747938069917,1747938069925,2738,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067181,1747938069925,1747938069933,2744,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067183,1747938069933,1747938069941,2750,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067185,1747938069941,1747938069949,2756,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067187,1747938069949,1747938069957,2762,8,0,0
city4,192.168.1.11,192.168.1.6,1747938067189,1747938069958,1747938069959,2769,1,0,0
city4,192.168.1.11,192.168.1.6,1747938067191,1747938069959,1747938069960,2768,1,0,0
city4,192.168.1.11,192.168.1.6,1747938067193,1747938069960,1747938069962,2767,2,0,0
city4,192.168.1.11,192.168.1.6,1747938067196,1747938069963,1747938069964,2767,1,0,0
city4,192.168.1.11,192.168.1.6,1747938067198,1747938069964,1747938069965,2766,1,0,0
city4,192.168.1.11,192.168.1.6,1747938067200,1747938069966,1747938069967,2766,1,0,0
