Sender City,Receiving IP,Forwarding IP,Sender Timestamp,Receiver Timestamp,Forwarding Timestamp,Latency (ms),Processing Delay (ms),Dropped Packets,Filtered Packets
city3,192.168.1.7,192.168.1.6,1747938014054,1747938014538,1747938014543,484,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014057,1747938014543,1747938014548,486,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014059,1747938014548,1747938014552,489,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014061,1747938014553,1747938014557,492,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014063,1747938014558,1747938014563,495,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014065,1747938014563,1747938014568,498,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014067,1747938014568,1747938014572,501,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014069,1747938014573,1747938014577,504,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014071,1747938014578,1747938014582,507,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014073,1747938014582,1747938014588,509,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014076,1747938014588,1747938014594,512,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014078,1747938014594,1747938014600,516,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014080,1747938014600,1747938014605,520,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014082,1747938014605,1747938014611,523,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014084,1747938014611,1747938014616,527,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014086,1747938014616,1747938014621,530,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014088,1747938014621,1747938014626,533,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014090,1747938014627,1747938014632,537,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014092,1747938014632,1747938014637,540,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014095,1747938014638,1747938014643,543,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014097,1747938014643,1747938014649,546,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014099,1747938014649,1747938014654,550,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014101,1747938014655,1747938014660,554,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014103,1747938014660,1747938014665,557,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014105,1747938014665,1747938014670,560,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014107,1747938014670,1747938014675,563,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014110,1747938014676,1747938014681,566,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014112,1747938014681,1747938014686,569,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014114,1747938014687,1747938014692,573,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014116,1747938014692,1747938014697,576,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014118,1747938014698,1747938014703,580,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014120,1747938014703,1747938014709,583,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014122,1747938014709,1747938014713,587,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014124,1747938014714,1747938014719,590,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014126,1747938014720,1747938014725,594,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014129,1747938014725,1747938014727,596,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014131,1747938014727,1747938014729,596,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014133,1747938014729,1747938014732,596,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014135,1747938014732,1747938014734,597,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014137,1747938014734,1747938014736,597,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014140,1747938014737,1747938014739,597,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014142,1747938014739,1747938014742,597,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014144,1747938014743,1747938014744,599,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014146,1747938014745,1747938014746,599,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014148,1747938014747,1747938014749,599,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014150,1747938014749,1747938014752,599,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014152,1747938014752,1747938014753,600,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014154,1747938014754,1747938014756,600,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014156,1747938014756,1747938014758,600,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014158,1747938014758,1747938014760,600,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014161,1747938014761,1747938014763,600,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014163,1747938014763,1747938014765,600,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014165,1747938014765,1747938014767,600,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014257,1747938014767,1747938014770,510,3,43,0
city3,192.168.1.7,192.168.1.6,1747938014259,1747938014770,1747938014773,511,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014261,1747938014773,1747938014776,512,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014263,1747938014777,1747938014779,514,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014265,1747938014780,1747938014782,515,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014267,1747938014782,1747938014784,515,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014270,1747938014784,1747938014787,514,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014272,1747938014788,1747938014790,516,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014274,1747938014791,1747938014794,517,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014276,1747938014794,1747938014797,518,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014278,1747938014797,1747938014800,519,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014280,1747938014800,1747938014804,520,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014282,1747938014804,1747938014807,522,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014284,1747938014807,1747938014810,523,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014286,1747938014810,1747938014813,524,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014288,1747938014813,1747938014817,525,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014290,1747938014817,1747938014820,527,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014293,1747938014820,1747938014822,527,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014295,1747938014823,1747938014825,528,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014297,1747938014826,1747938014828,529,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014299,1747938014828,1747938014831,529,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014301,1747938014832,1747938014835,531,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014303,1747938014836,1747938014838,533,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014305,1747938014838,1747938014842,533,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014307,1747938014842,1747938014845,535,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014309,1747938014845,1747938014848,536,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014311,1747938014848,1747938014851,537,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014314,1747938014851,1747938014854,537,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014316,1747938014855,1747938014857,539,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014318,1747938014858,1747938014860,540,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014320,1747938014860,1747938014862,540,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014322,1747938014862,1747938014863,540,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014324,1747938014864,1747938014866,540,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014326,1747938014867,1747938014869,541,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014328,1747938014869,1747938014871,541,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014330,1747938014871,1747938014874,541,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014332,1747938014874,1747938014876,542,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014335,1747938014876,1747938014878,541,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014337,1747938014879,1747938014881,542,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014339,1747938014881,1747938014882,542,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014341,1747938014882,1747938014884,541,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014343,1747938014884,1747938014887,541,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014345,1747938014887,1747938014889,542,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014347,1747938014890,1747938014891,543,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014349,1747938014891,1747938014893,542,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014351,1747938014893,1747938014894,542,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014354,1747938014894,1747938014895,540,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014356,1747938014895,1747938014896,539,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014358,1747938014896,1747938014897,538,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014360,1747938014897,1747938014898,537,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014362,1747938014898,1747938014899,536,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014364,1747938014900,1747938014901,536,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014366,1747938014902,1747938014904,536,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014369,1747938014904,1747938014905,535,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014371,1747938014906,1747938014906,535,0,0,0
city3,192.168.1.7,192.168.1.6,1747938014373,1747938014906,1747938014907,533,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014375,1747938014907,1747938014908,532,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014377,1747938014908,1747938014909,531,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014379,1747938014909,1747938014911,530,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014381,1747938014911,1747938014912,530,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014383,1747938014913,1747938014913,530,0,0,0
city3,192.168.1.7,192.168.1.6,1747938014385,1747938014913,1747938014915,528,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014388,1747938014915,1747938014917,527,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014390,1747938014917,1747938014918,527,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014392,1747938014918,1747938014919,526,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014394,1747938014919,1747938014920,525,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014396,1747938014920,1747938014921,524,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014398,1747938014922,1747938014922,524,0,0,0
city3,192.168.1.7,192.168.1.6,1747938014400,1747938014922,1747938014924,522,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014402,1747938014924,1747938014925,522,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014404,1747938014925,1747938014926,521,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014407,1747938014926,1747938014929,519,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014409,1747938014930,1747938014931,521,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014411,1747938014932,Filtered,521,0,0,1
city3,192.168.1.7,192.168.1.6,1747938014413,1747938014932,Filtered,519,0,0,1
city3,192.168.1.7,192.168.1.6,1747938014415,1747938014932,1747938014936,517,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014417,1747938014936,1747938014941,519,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014419,1747938014942,1747938014947,523,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014421,1747938014947,1747938014951,526,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014424,1747938014951,1747938014956,527,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014426,1747938014956,1747938014961,530,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014428,1747938014962,1747938014966,534,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014430,1747938014966,1747938014971,536,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014432,1747938014971,1747938014976,539,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014434,1747938014976,1747938014981,542,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014457,1747938014981,1747938014986,524,5,10,0
city3,192.168.1.7,192.168.1.6,1747938014460,1747938014986,1747938014991,526,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014462,1747938014992,1747938014997,530,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014464,1747938014997,1747938015002,533,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014466,1747938015003,1747938015008,537,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014468,1747938015008,1747938015014,540,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014470,1747938015014,1747938015019,544,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014472,1747938015019,1747938015024,547,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014474,1747938015025,1747938015030,551,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014477,1747938015030,1747938015035,553,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014479,1747938015035,1747938015040,556,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014481,1747938015041,1747938015046,560,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014483,1747938015046,1747938015051,563,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014485,1747938015052,1747938015057,567,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014487,1747938015057,1747938015062,570,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014489,1747938015062,1747938015068,573,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014491,1747938015068,1747938015073,577,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014493,1747938015074,1747938015078,581,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014495,1747938015079,1747938015084,584,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014498,1747938015085,1747938015089,587,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014500,1747938015090,1747938015092,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014502,1747938015092,1747938015094,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014504,1747938015094,1747938015097,590,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014506,1747938015097,1747938015099,591,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014509,1747938015099,1747938015101,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014511,1747938015102,1747938015104,591,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014513,1747938015104,1747938015107,591,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014515,1747938015108,1747938015109,593,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014517,1747938015110,1747938015112,593,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014519,1747938015112,1747938015114,593,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014521,1747938015114,1747938015117,593,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014523,1747938015117,1747938015118,594,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014525,1747938015119,1747938015121,594,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014527,1747938015121,1747938015123,594,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014530,1747938015123,1747938015125,593,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014532,1747938015126,1747938015128,594,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014534,1747938015128,1747938015130,594,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014536,1747938015130,1747938015132,594,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014538,1747938015132,1747938015134,594,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014540,1747938015134,1747938015136,594,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014542,1747938015136,1747938015137,594,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014544,1747938015138,1747938015139,594,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014546,1747938015140,1747938015141,594,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014548,1747938015142,1747938015143,594,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014550,1747938015143,1747938015145,593,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014552,1747938015145,1747938015146,593,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014555,1747938015147,1747938015149,592,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014557,1747938015149,1747938015151,592,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014559,1747938015151,1747938015153,592,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014561,1747938015153,1747938015154,592,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014563,1747938015154,1747938015155,591,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014565,1747938015155,1747938015157,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014567,1747938015157,1747938015159,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014569,1747938015159,1747938015161,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014571,1747938015161,1747938015163,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014574,1747938015163,1747938015166,589,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014576,1747938015166,1747938015168,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014578,1747938015168,1747938015169,590,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014580,1747938015169,1747938015172,589,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014582,1747938015172,1747938015174,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014584,1747938015174,1747938015177,590,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014586,1747938015177,1747938015179,591,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014588,1747938015180,1747938015182,592,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014590,1747938015182,1747938015184,592,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014592,1747938015184,1747938015185,592,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014595,1747938015185,1747938015187,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014597,1747938015187,1747938015189,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014599,1747938015189,1747938015190,590,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014601,1747938015191,1747938015193,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014603,1747938015194,1747938015195,591,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014605,1747938015196,1747938015198,591,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014607,1747938015198,1747938015199,591,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014609,1747938015199,1747938015201,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014611,1747938015201,1747938015203,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014613,1747938015203,1747938015205,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014615,1747938015205,1747938015206,590,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014618,1747938015207,1747938015208,589,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014620,1747938015208,1747938015211,588,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014622,1747938015211,1747938015213,589,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014624,1747938015213,1747938015214,589,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014626,1747938015215,1747938015217,589,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014628,1747938015218,1747938015220,590,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014649,1747938015221,1747938015224,572,3,9,0
city3,192.168.1.7,192.168.1.6,1747938014652,1747938015224,1747938015227,572,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014654,1747938015228,1747938015230,574,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014656,1747938015230,1747938015233,574,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014658,1747938015233,1747938015236,575,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014660,1747938015237,1747938015240,577,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014662,1747938015240,1747938015243,578,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014665,1747938015244,1747938015246,579,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014667,1747938015246,1747938015249,579,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014669,1747938015250,1747938015252,581,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014671,1747938015252,1747938015255,581,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014673,1747938015255,1747938015259,582,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014675,1747938015259,1747938015262,584,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014677,1747938015262,1747938015265,585,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014679,1747938015266,1747938015268,587,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014682,1747938015268,1747938015272,586,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014684,1747938015272,1747938015274,588,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014686,1747938015275,1747938015278,589,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014688,1747938015278,1747938015281,590,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014690,1747938015281,1747938015283,591,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014692,1747938015283,1747938015285,591,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014694,1747938015286,1747938015287,592,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014696,1747938015287,1747938015290,591,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014699,1747938015290,1747938015292,591,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014701,1747938015293,1747938015295,592,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014703,1747938015295,1747938015297,592,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014705,1747938015298,1747938015299,593,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014707,1747938015300,1747938015302,593,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014709,1747938015302,1747938015304,593,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014711,1747938015304,1747938015305,593,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014713,1747938015306,1747938015308,593,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014715,1747938015308,1747938015310,593,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014718,1747938015310,1747938015313,592,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014720,1747938015313,1747938015314,593,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014722,1747938015315,1747938015316,593,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014724,1747938015317,1747938015318,593,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014726,1747938015318,1747938015318,592,0,0,0
city3,192.168.1.7,192.168.1.6,1747938014728,1747938015319,1747938015320,591,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014730,1747938015320,1747938015321,590,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014732,1747938015321,1747938015322,589,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014734,1747938015322,1747938015323,588,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014736,1747938015323,1747938015325,587,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014739,1747938015325,1747938015327,586,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014741,1747938015328,1747938015329,587,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014743,1747938015329,1747938015330,586,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014745,1747938015330,1747938015330,585,0,0,0
city3,192.168.1.7,192.168.1.6,1747938014747,1747938015331,1747938015332,584,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014749,1747938015332,1747938015333,583,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014751,1747938015333,1747938015335,582,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014753,1747938015335,1747938015336,582,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014755,1747938015336,1747938015337,581,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014757,1747938015337,1747938015339,580,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014760,1747938015339,1747938015340,579,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014762,1747938015340,1747938015341,578,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014764,1747938015341,1747938015342,577,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014766,1747938015342,1747938015344,576,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014768,1747938015344,1747938015345,576,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014770,1747938015345,1747938015346,575,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014772,1747938015346,1747938015347,574,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014774,1747938015348,1747938015348,574,0,0,0
city3,192.168.1.7,192.168.1.6,1747938014776,1747938015349,1747938015350,573,1,0,0
city3,192.168.1.7,192.168.1.6,1747938014778,1747938015350,1747938015353,572,3,0,0
city3,192.168.1.7,192.168.1.6,1747938014781,1747938015353,1747938015355,572,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014783,1747938015355,Filtered,572,0,0,1
city3,192.168.1.7,192.168.1.6,1747938014785,1747938015355,Filtered,570,0,0,1
city3,192.168.1.7,192.168.1.6,1747938014787,1747938015356,1747938015360,569,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014789,1747938015360,1747938015365,571,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014791,1747938015365,1747938015370,574,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014793,1747938015371,1747938015375,578,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014795,1747938015375,1747938015380,580,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014797,1747938015380,1747938015385,583,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014799,1747938015385,1747938015390,586,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014802,1747938015390,1747938015394,588,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014804,1747938015395,1747938015400,591,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014806,1747938015400,1747938015405,594,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014808,1747938015405,1747938015410,597,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014810,1747938015410,1747938015415,600,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014812,1747938015415,1747938015419,603,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014814,1747938015420,1747938015424,606,4,0,0
city3,192.168.1.7,192.168.1.6,1747938014816,1747938015425,1747938015430,609,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014819,1747938015430,1747938015436,611,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014821,1747938015436,1747938015442,615,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014823,1747938015442,1747938015447,619,5,0,0
city3,192.168.1.7,192.168.1.6,1747938014825,1747938015447,1747938015453,622,6,0,0
city3,192.168.1.7,192.168.1.6,1747938014874,1747938015453,1747938015455,579,2,22,0
city3,192.168.1.7,192.168.1.6,1747938014876,1747938015455,1747938015457,579,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014878,1747938015458,1747938015460,580,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014880,1747938015460,1747938015462,580,2,0,0
city3,192.168.1.7,192.168.1.6,1747938014882,1747938015462,1747938015465,580,3,0,0
